rank,wordform,count,per_million
2869,массала,23,40.6
2870,арелиеф,23,40.6
2871,ацара,23,40.6
2872,ал,23,40.6
2873,гагәылиа,23,40.6
2874,амилаҭра,23,40.6
2875,наука,23,40.6
2876,ԥсыхәа,23,40.6
2877,аанкылара,23,40.6
2878,артист,23,40.6
2879,алхыҩцәа,23,40.6
2880,иус,23,40.6
2881,аиҭон,23,40.6
2882,еиҿикааит,23,40.6
2883,азиеи,23,40.6
2884,макьана,23,40.6
2885,сҭампыл,23,40.6
2886,аԥсуааи,23,40.6
2887,ауаҩ,23,40.6
2888,иоуеит,23,40.6
2889,зықьҩыла,23,40.6
2890,иҷкәын,23,40.6
2891,аԥҵамҭақәа,23,40.6
2892,ианыԥшуеит,23,40.6
2893,тб,23,40.6
2894,сухуми,23,40.6
2895,алахәылас,23,40.6
2896,аҳәынҭқаррақәеи,23,40.6
2897,мчрақәа,23,40.6
2898,азинтә,23,40.6
2899,азакәанԥҵаратә,23,40.6
2900,аҿҳәара,23,40.6
2901,иахәаԥшуеит,23,40.6
2902,аҭаны,23,40.6
2903,рызҵаарақәа,23,40.6
2904,аанкыларазы,23,40.6
2905,ахәбатәи,23,40.6
2906,аԥышәа,23,40.6
2907,даниа,23,40.6
2908,ватикан,23,40.6
2909,кындыӷ,23,40.6
2910,егры,23,40.6
2911,дәрыԥшь,23,40.6
2912,аетимологиа,23,40.6
2913,лагәлаа,23,40.6
2914,усзуҩ,23,40.6
2915,изменений,23,40.6
2916,возможности,23,40.6
2917,афинансқәа,23,40.6
2918,чечентәыла,23,40.6
2919,иури-иԥа,23,40.6
2920,иҭыжьын,23,40.6
2921,инаҭеит,23,40.6
2922,иҭнажьит,23,40.6
2923,дула,23,40.6
2924,март,23,40.6
2925,арежиссиор,23,40.6
2926,уаҩ,23,40.6
2927,аԥшәма,23,40.6
2928,реизыҟазаашьа,23,40.6
2929,убра,23,40.6
2930,вп,23,40.6
2931,вопрос,23,40.6
2932,языковых,23,40.6
2933,хотите,23,40.6
2934,таким,23,40.6
2935,ажәалагала,23,40.6
2936,ахархәарала,23,40.6
2937,армарахьтәи,23,40.6
2938,акрызҵазкуаз,23,40.6
2939,ацынхәрас,23,40.6
2940,иазҳауеит,23,40.6
2941,абаашқәа,23,40.6
2942,аҭбаара,23,40.6
2943,ахьӡқәа,23,40.6
2944,шьоукы,23,40.6
2945,ҩадатәи,23,40.6
2946,данной,23,40.6
2947,порядке,23,40.6
2948,другом,23,40.6
2949,изд,23,40.6
2950,аԥҵаҩы,23,40.6
2951,аусеицуреи,23,40.6
2952,мзызс,23,40.6
2953,аҭаацәарақәа,23,40.6
2954,амаҵ,23,40.6
2955,иаарԥшу,23,40.6
2956,аԥырра,23,40.6
2957,аклассикатә,23,40.6
2958,лахь,23,40.6
2959,тәии,23,40.6
2960,запись,23,40.6
2961,использовании,23,40.6
2962,виетнамтәи,23,40.6
2963,еиқәаҵәақәа,23,40.6
2964,кәыдрытәи,23,40.6
2965,открыт,23,40.6
2966,ричард,23,40.6
2967,слов,23,40.6
2968,еиҭах,23,40.6
2969,акоманда,23,40.6
2970,зеиԥшроу,23,40.6
2971,еилаԥсоу,23,40.6
2972,теги,23,40.6
2973,аредакциа,23,40.6
2974,кассио,23,40.6
2975,арацәа,23,40.6
2976,верди,23,40.6
2977,такое,23,40.6
2978,начале,23,40.6
2979,модуля,23,40.6
2980,вопросов,23,40.6
2981,числе,23,40.6
2982,способ,23,40.6
2983,из-за,23,40.6
2984,аиуристтә,23,40.6
2985,абазилика,23,40.6
2986,москве,23,40.6
2987,мачу-пикчу,23,40.6
2988,византиа,23,40.6
2989,ашьақәыргыларазы,23,40.6
2990,револиуциа,23,40.6
2991,аеллин,23,40.6
2992,аҭынхара,23,40.6
2993,корсика,23,40.6
2994,иҩызцәа,23,40.6
2995,қәԥара,23,40.6
2996,дырҩегьых,23,40.6
2997,миллионк,23,40.6
2998,таџьықьсҭан,23,40.6
2999,анапахьы,23,40.6
3000,иҟазаара,23,40.6
